city,description,image_count,latitude,longitude,property_id,property_name,property_type,room_price,room_types,service_value,acceptance_rate,response_time,adult_occupancy,child_occupancy,AC,Newspaper,Parking,WiFi,Card Payment,Elevator,Pickup & Drop,Free Breakfast,Veg Only,Bar,Laundry
Jodhpur,"What should you know? A comfortable accommodation, offering a warm hospitable environment and Rajput charm to the guests. The place ensures a peaceful and harmonious ambience for all the travellers. It is in the proximity to Mehrangarh, Nehru Park, and Mahamandir Temple, making it a place of convenience for all the travellers visiting the place. It also offers 24-hour room services, front desk, travel desk, and doctor-on-call.Why should you stay here? Located in a city of Royalties, this is a place to be for a perfect vacation.",,26.2690792,73.0398178,11768,Devi Bhawan,Hotel,3328.0,Deluxe Standard AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Kakinada,"What should you know? At a distance of 1.5 km away from the Town Railway Station, Jaya Residency is a well-known budget hotel in Kakinada. The hotel offers amenities which include a 24-hour room service, safe deposit lockers, laundry, money exchange facility, and a doctor-on-call in case of any medical emergency. The hotel also provides high speed internet for the benefit of its guests.Why should you stay here? Located close to the railway station, Jaya Residency provides its guests easy accessibility, also providing luxurious amenities at an affordable price.",0.0,16.956699399999998,82.2358932,10773,Jaya Residency,Hotel,1718.0,Single Non-A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,True,False,False,True,False,False,False,True,False,False
Jharsuguda,"What should you know? Hotel Aryan is located opposite Axis Bank at Bijunagar in Jharsuguda, Orissa. The hotel offers different categories of rooms like President Suite, Executive suite, super deluxe, and deluxe rooms for accommodation. All its rooms are spacious and clean. The hotel also boasts of an in-house restaurant that serves delicious cuisines to its guests. The hotel also has a well-stocked bar and banqueting facilities. Other amenities include 24-hour power backup, free parking, and excellent room service.Why should you stay here? The hotel is located approximately 3.5 km away from the railway station.",,21.8765335,84.0204086,14814,Hotel Aryan,Hotel,1268.0,Deluxe Single AC Room,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Jammu,,,32.7217827,74.85765079999999,61322,Sher E Kashmir Guest House,House,473.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Jalandhar,,,31.327115999999997,75.5917053,67858,Ravi Guest House,House,15889.0,Double Room,Not Verified,100,< 6 hours,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False
Jind,"What should you know? The hotel lies on Safidon Road in Shiv Colony, Jind. Semi-deluxe, Deluxe, Super Deluxe, and Royal rooms are provided for guests’ accommodation. The amenities that the guests are facilitated with include round-the-clock front desk, laundry services, parking space, power backup, and an equipped business centre with internet access. Banquet and conference facilities are provided for guests to organise meetings and get-togethers at the hotel. Guests can experience fine-dining in their in-house multi-cuisine restaurant, Kohinoor, which is one-of-its-kind in Jind. Apart from that, there is a well-stocked bar, Jannat, that serves a wide variety of beverages.Why should you stay here? The facility is situated adjacent to the bus stand, which makes it easy for travellers. Also, the amenities like business services, banquet facilities, and dining options make the stay comfortable and worthwhile.",,29.3191605,76.31105040000001,66990,Dalamwala Hotel,Hotel,1512.0,A/c Semi Deluxe Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,True,True,False,False,False,True,False
Jammu,"What should you know? This hotel has 26 rooms that are spread across 2 floors. The rooms are categorised into single non-AC/AC, AC double bed, and family AC suite rooms. Some of the amenities available for guests at this place are attached bathroom, cable/satellite TV service, designer toiletries, wake-up calls, smoking rooms, room heater, and desk. Breakfast service, airport transportation, medical service, parking, coffee shop, complimentary newspaper, parking, and laundry service are the other facilities available to guests. Why should you stay here? This property is in proximity to various tourist places like Raghunath Mandir and Gurudwara Sunder Singh, which makes it ideal for guests to explore.",38.0,32.7385559,74.8652878,61618,Hotel Amrita,Hotel,1076.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,False,True,True,False,False,False,False,False,False
Jammu,,19.0,32.726234399999996,74.8567123,62402,Hotel Himalaya,Hotel,612.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False
Kanpur,"What should you know? This property provides guests with rooms at reasonable rates. It also has a banquet hall that is ideal for conferences, seminars, and social gatherings. Guests can gorge on their favourite cuisines at Sadda Adda, a multi-cuisine restaurant located within the hotels premises. Kanpur Railway Station is about 5 km from the property.Why should you stay here? With prompt services and banquet facilities, this hotel is ideal for accommodation as well as organising gatherings and functions in Kanpur.",29.0,26.4507103,80.3063583,66682,Hotel Maha Roopa Palace,Hotel,889.0,Single Non-A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,True,False,False,False,False,False,False,False,False,False
Jhansi,,19.0,25.444704100000003,78.569191,37444,Hotel Shashi Palace,Hotel,178.0,Single Non AC Room Without Bath,Not Verified,<,50 percent,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False
Jodhpur,"What should you know? Situated in the beautiful city of Palaces, Takhat Vilas in Jodhpur is centrally located. The hotel has spacious rooms with modern amenities. They are complemented with facilities like car parking space, internet connectivity, room service, travel assistance, and laundry service. There is a multi-cuisine restaurant that serves traditional Rajasthani food apart from Chinese and Continental delicacies. Some places of interest close to Takhat Vilas are Ghanta Ghar, Umaid Bhawan Palace Museum, Chamunda Mataji Temple, and Rai Ka Bag. The Jodhpur Railway Station is 3 km away while the airport is 4 km away from the hotel. Why should you stay here? Takhat Vilas is ideally located close to the famous landmarks of Jodhpur like the Umaid Bhawan Palace Museum and Ghanta Ghar.",12.0,26.288682899999998,73.0359726,15398,Takhat Vilas,Hotel,2250.0,Deluxe Double,Not Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Jodhpur,,,26.292394599999998,73.0382843,56516,Tourist Guest House,House,300.0,Standard Non AC Double Type 1,Not Verified,100,< 6 hours,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False
Jodhpur,"What should you know? Santosh Guest House is located at Paota, one of the prime locations in Jodhpur. The guest house provides a host of modern amenities like event management, party hall with decoration, sightseeing and car rental, a doctor on call, LCD TV in the rooms, 24 hours room service, air conditioned rooms, free car parking space, same day laundry service, free Wi-Fi, and meeting hall for the business travelers. It offers star category amenities in its deluxe rooms and service apartments.Why should you stay here? It is located conveniently at only 200 meters away from the circle and Paota Bus Stand and just 4 km from Jodhpur Airport. It offers all the comfort and luxury that a business traveler or a casual vacationer may require during the stay.",11.0,26.297674199999996,73.0406952,41054,Santosh Guest House,House,889.0,Deluxe Double Non AC,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Jodhpur,"What should you know? The resort has well-furnished rooms inside the traditional mud houses, and lavishly decked tents. The rooms have modern amenities like multi-channel television for entertainment, telephone with direct dial facility, wireless internet, private bathroom with hot/cold running water at all times, tea/coffee maker, electronic safe to keep valuables, and business centre to catch up on work while on vacation. The resort also has a restaurant serving the local rajasthani cuisine as well as other continental delicacies, and a bar serving various drinks and cocktails. The resort has an indoor swimming pool, and a yoga meditation centre with ayurvedic massage option. The hotel also has a doctor-on-call for attending medical emergencies.Why should you stay here? The resort organises camel safaris through the dhanis and into the sand dunes.",40.0,26.8299751,72.3155899,41990,Hotel The Thar Oasis Resort And Camp,Resort,6033.0,Royal Hut Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Jalandhar,"What should you know? Hotel Amrit has 21 tastefully decorated and well-furnished rooms, with most of the rooms giving spectacular view of the Jalandhar City. The facilities are manifold and include computer on request, doctor-on-call, recreational facilities, air-conditioned rooms, backup generator, safe locker, paid Wi-Fi, coffee shop, complimentary newspapers, and restaurant. Tourist attractions around the hotel area include Devi Talab Mandir, Nikku Park, Jama Masjid Imam Nasir, Jalandhar Wonderland, and Baba Sodal Mandir among others.Why should you stay here? Hotel Amrit provides a comforting ambience in an affordable price for the full satisfaction of its guests, and accessibility to nearby tourist attractions.",,31.326089899999996,75.5761948,30954,Hotel Amrit,Hotel,436.0,Single Non-A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,False,True,False,True,False,False,False,False,False,False
Digha,"What should you know? Hotel Cosy Inn is located in the centre of Digha and is a five-minute walk away from the famous Digha Beach. The hotel has both AC and non-AC rooms which are well-equipped with basic amenities. Facilities provided to the guests include parking space, travel assistance, a multi-cuisine restaurant, and a banquet hall. A beautiful garden surrounds the hotel, providing a peaceful environment. Hotel Cosy Inn is 2 km away from New Digha Railway Station and less than a kilometre away from Digha Beach.Why should you stay here? Hotel Cosy Inn is centrally located in the heart of Digha, close to the railway station and Digha Beach.",7.0,21.624641399999998,87.5288239,35850,Hotel Cozy Inn,Hotel,750.0,Double Non AC Room,Not Verified,0,16 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
